"ZJ,027028253177,V1,122411,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122421,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122431,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122438,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122447,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122455,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122502,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122507,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122517,A,1828.5960,N,7357.8640,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122526,A,1829.5021,N,7358.6059,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122535,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122543,A,1828.5934,N,7357.8544,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122553,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122559,A,1828.5955,N,7357.8343,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122609,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122615,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122624,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122632,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122640,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122646,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122653,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122701,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122706,A,1828.5960,N,7357.8340,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122712,A,1828.6062,N,7357.8078,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122720,A,1828.6185,N,7357.7121,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122730,A,1828.5437,N,7357.5773,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122738,A,1828.5280,N,7357.4679,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122745,A,1827.4531,N,7356.7670,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122751,A,1827.4282,N,7356.5701,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122759,A,1827.0022,N,7354.8052,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122804,A,1826.9915,N,7354.6485,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122809,A,1826.9961,N,7354.5334,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122818,A,1826.9519,N,7354.4050,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122828,A,1827.1281,N,7352.9682,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122834,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122841,A,1827.0073,N,7352.6697,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122847,A,1826.9423,N,7351.3397,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122856,A,1826.9901,N,7351.1721,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122906,A,1827.0255,N,7351.0542,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122916,A,1828.4795,N,7348.5600,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122925,A,1828.6417,N,7348.4155,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122934,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122941,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122947,A,1830.4356,N,7347.1180,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,122955,A,1830.4506,N,7346.9465,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123002,A,1832.6811,N,7346.4811,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123012,A,1832.9757,N,7346.3634,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123019,A,1833.3137,N,7346.2450,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123026,A,1839.8294,N,7342.6376,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123036,A,1840.0644,N,7342.3976,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123042,A,1840.3227,N,7342.1712,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123050,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123059,A,1842.6465,N,7339.1605,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123105,A,1842.7744,N,7338.8728,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123114,A,1842.8208,N,7338.7522,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123120,A,1842.8393,N,7338.7180,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123128,A,1842.9263,N,7338.5351,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123137,A,1842.4911,N,7334.6549,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123144,A,1842.5770,N,7334.2300,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123153,A,1842.6809,N,7333.8805,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123159,A,1842.8825,N,7333.6086,E,0.76,0,070917,00000000"
